TREEID,TAXA,COMMON_NAME,TAG,TAGID,LIVE_TREE,DBH,THEIGHT,HEIGHT_LIVETOP,HEIGHT_LIVEBASE,CROWNWIDTH1,CROWNWIDTH2,CANOPYMISSING,CROWN_LIGHTEXP,TEAM,TREE_TYPE,DATE_MEASURE,TREE_ID_YR,NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,LAT,LONG,TREE_STATUS,NATIVE_TREE,DBH_HEIGHT,DBHX
10378,Cornus kousa,Kousa dogwood/Japanese Dogwood,N,,Live,8,4.2,4.2,0.5,4.8,3.3,45,1,7,Angiosperm,,2021,,,,PLAN,20240420000539,49.262204,-123.255966,,0,1.4,"5.5,6.25"
10379,Cornus kousa,Kousa dogwood/Japanese Dogwood,N,,Live,17,4.4,4.4,0.8,5.9,4.3,30,2,7,Angiosperm,,2021,,,,PLAN,20240420000539,49.262167,-123.256089,,0,1.4,"12.6,5.3,5.5,8.5"
10965,Cornus kousa,Kousa dogwood/Japanese Dogwood,Y,8965,Live,15,5,5,1.2,5.5,4.9,20,3,1,Angiosperm,,2021,,,,PLAN,20240420000539,49.257324,-123.25278,,0,1.4,"7.6,7,10.3"
6750,Cornus kousa,Kousa dogwood/Japanese Dogwood,Y,9778,Live,14,4.1,4.1,1.73,8.35,6.45,25,0,11,Angiosperm,,2022,,egan.davis@ubc.ca,20190919002334,PLAN,20240420000539,49.269819,-123.248928,,0,1.4,"5.9,7.3,7.3,8"
11968,Cornus kousa,Kousa dogwood/Japanese Dogwood,Y,3001,,,,,,,,,,,,,,,,,PLAN,20240420000539,49.265115,-123.245574,,,,
11450,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831220628,PLAN,20240420000539,49.264061,-123.256138,,0,,
11472,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831220947,PLAN,20240420000539,49.264002,-123.256302,,0,,
11862,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831220201,PLAN,20240420000539,49.264094,-123.256214,,0,,
11550,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831220750,PLAN,20240420000539,49.264057,-123.256344,,0,,
11591,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831201307,PLAN,20240420000539,49.264672,-123.254404,,0,,
11963,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831220359,PLAN,20240420000539,49.264032,-123.256216,,0,,
11966,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831220257,PLAN,20240420000539,49.264053,-123.256157,,0,,
11960,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831221030,PLAN,20240420000539,49.26398,-123.256406,,0,,
12009,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831220547,PLAN,20240420000539,49.26404,-123.256186,,0,,
12113,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831220827,PLAN,20240420000539,49.264049,-123.256367,,0,,
12127,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831220909,PLAN,20240420000539,49.263985,-123.256282,,0,,
11924,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831211741,PLAN,20240420000539,49.264235,-123.255845,,0,,
12137,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831220713,PLAN,20240420000539,49.264065,-123.256313,,0,,
11762,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831211819,PLAN,20240420000539,49.264248,-123.255898,,0,,
11766,Cornus kousa,Kousa dogwood/Japanese Dogwood,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220824163329,PLAN,20240420000539,49.263665,-123.250346,,0,,
12310,Fraxinus ornus,flowering ash/manna ash,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20221005192019,PLAN,20240420000539,49.258375,-123.240802,,0,,
10427,Thujopsis dolabrata,Hiba arborvitae/Asunaro,Y,4892,Live,12,11,11,0,9.35,8.1,15,4,7,Coniferous,,2021,,,,PLAN,20240420000539,49.262774,-123.257696,,0,1.4,
11920,Quercus macrocarpa,bur oak,N,,Live,7,6,6,2.45,3.3,2.7,45,5,9,Angiosperm,,2022,,,,PLAN,20240420000539,49.2669,-123.249538,,1,1.4,
11732,Quercus macrocarpa,bur oak,N,,Live,7,7.8,7.8,1.55,3.2,2.5,30,4,9,Angiosperm,,2022,,,,PLAN,20240420000539,49.266576,-123.249322,,1,1.4,
11441,Quercus macrocarpa,bur oak,N,,Live,8,5.9,5.9,2.37,3.36,3,30,5,9,Angiosperm,,2022,,,,PLAN,20240420000539,49.266829,-123.249479,,1,1.4,
11654,Quercus macrocarpa,bur oak,N,,Live,8,6.1,5.8,2.57,2.5,2.3,55,5,9,Angiosperm,,2022,,,,PLAN,20240420000539,49.266704,-123.249374,,1,1.4,
11563,Quercus macrocarpa,bur oak,N,,Live,8,5.9,5.9,2.5,4.7,4.2,40,5,9,Angiosperm,,2022,,,,PLAN,20240420000539,49.26674,-123.249405,,1,1.4,
12053,Quercus macrocarpa,bur oak,N,,Live,8,5.5,5.5,2.55,4.6,3.8,45,5,9,Angiosperm,,2022,,,,PLAN,20240420000539,49.266865,-123.249509,,1,1.4,
11967,Quercus macrocarpa,bur oak,N,,Live,8,6.8,6.8,2.65,3.5,2.75,60,5,9,Angiosperm,,2022,,,,PLAN,20240420000539,49.266668,-123.249346,,1,1.4,
11857,Quercus macrocarpa,bur oak,N,,Live,7,7.2,7.2,1.6,2.9,2.15,30,4,9,Angiosperm,,2022,,,,PLAN,20240420000539,49.266535,-123.24929,,1,1.4,
6664,Quercus robur,English oak,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20240420000539,49.268269,-123.256988,,,,
5151,Quercus robur,English oak,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20240420000539,49.27024,-123.254448,,,,
3075,Quercus robur,English oak,,,,,,,,,,,,,,,,,PLAN,20190614175810,PLAN,20240420000539,49.270023,-123.254135,,,,
3212,Quercus robur,English oak,n,,Live,62,16.6,16.6,1.9,16.6,13.8,30,2,6,Angiosperm,,2020,,PLAN,20190614175820,PLAN,20240420000539,49.266833,-123.251544,,0,1.4,
3087,Quercus robur,English oak,,,,,,,,,,,,,,,,,PLAN,20190614175817,PLAN,20240420000539,49.268711,-123.252995,,,,
3194,Quercus robur ,English oak,Y,5784,Live,70,9.6,8.6,1.8,12.8,11.6,15,2,8,Angiosperm,20200301,2020,,PLAN,20190614175819,PLAN,20240420000539,49.268102,-123.252576,,0,0.8,70
3191,Quercus robur ,English oak,Y,5785,Live,71,18.8,18.8,2.2,19.6,15,10,3,8,Angiosperm,20200301,2020,,PLAN,20190614175819,PLAN,20240420000539,49.268174,-123.252556,,0,1.4,71
3190,Quercus robur ,English oak,Y,5787,Live,79,11.8,11.8,2.6,16.9,10,10,3,8,Angiosperm,20200301,2020,,PLAN,20190614175819,PLAN,20240420000539,49.268286,-123.25267,,0,1,78.5
3193,Quercus robur ,English oak,Y,5786,Live,76,14.4,14.4,1.8,17.5,17,10,3,8,Angiosperm,20200301,2020,,PLAN,20190614175819,PLAN,20240420000539,49.268219,-123.252679,,0,1.4,76
3220,Quercus robur ,English oak,Y,2546,Live,47,12,12,2,8.7,6.9,30,2,8,Angiosperm,20200301,2020,,PLAN,20190614175820,PLAN,20240420000539,49.267237,-123.25186,,0,1.4,46.9
3218,Quercus robur ,English oak,Y,2521,Live,55,14.4,14.4,3.6,15,12,15,2,8,Angiosperm,20200301,2020,,PLAN,20190614175820,PLAN,20240420000539,49.267586,-123.252109,,0,1.4,55.3
3192,Quercus robur ,English oak,Y,5783,Live,70,14.4,14.4,2.4,16.1,11.2,10,2,8,Angiosperm,20200301,2020,,PLAN,20190614175819,PLAN,20240420000539,49.268053,-123.252457,,0,1.4,69.5
3205,Quercus robur ,English oak,Y,2483,Live,66,16.8,16.8,2.2,16.2,9.8,20,3,8,Angiosperm,20200301,2020,,PLAN,20190614175820,PLAN,20240420000539,49.267851,-123.252358,,0,1.4,65.5
3219,Quercus robur ,English oak,Y,2540,Live,72,17.4,17.4,3.6,16.33,12.8,40,2,8,Angiosperm,20200301,2020,,PLAN,20190614175820,PLAN,20240420000539,49.267483,-123.252055,,0,1.4,72.4
7291,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,GISSTUD2,20200214234927,PLAN,20240420000539,49.260631,-123.234573,,1,,
12395,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20221120075954,PLAN,20240420000539,49.260762,-123.233996,,1,,
7263,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,GISSTUD2,20200214233625,PLAN,20240420000539,49.260428,-123.234361,,1,,
7297,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,GISSTUD2,20200214235411,PLAN,20240420000539,49.260751,-123.233911,,1,,
12399,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20221213013245,PLAN,20240420000539,49.271097,-123.24955,,1,,
12400,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20221213013322,PLAN,20240420000539,49.271133,-123.24955,,1,,
12414,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20221013153533,PLAN,20240420000539,49.261542,-123.242207,,1,,
12418,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20221013154208,PLAN,20240420000539,49.261374,-123.242719,,1,,
12423,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20221120012749,PLAN,20240420000539,49.263081,-123.235761,,1,,
12426,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20221120093107,PLAN,20240420000539,49.259221,-123.238761,,1,,
12427,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20221120093138,PLAN,20240420000539,49.25921,-123.238802,,1,,
12428,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20221120093215,PLAN,20240420000539,49.259194,-123.238853,,1,,
12429,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20221129201403,PLAN,20240420000539,49.260346,-123.241009,,1,,
12430,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20221129201823,PLAN,20240420000539,49.26049,-123.241097,,1,,
12455,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20221120103112,PLAN,20240420000539,49.259185,-123.238905,,1,,
12456,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20221120103317,PLAN,20240420000539,49.259165,-123.238933,,1,,
7623,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,GISSTUD2,20200207213726,PLAN,20240420000539,49.261563,-123.241124,,1,,
12493,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20220907195840,PLAN,20240420000539,49.258532,-123.252211,,1,,
12495,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20220907200504,PLAN,20240420000539,49.258418,-123.251943,,1,,
8588,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,GISSTUD1,20200106234018,PLAN,20240420000539,49.259693,-123.242239,,1,,
8590,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,GISSTUD1,20200106234019,PLAN,20240420000539,49.259653,-123.242176,,1,,
8591,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,GISSTUD1,20200106234019,PLAN,20240420000539,49.259643,-123.24215,,1,,
8592,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,GISSTUD1,20200106234020,PLAN,20240420000539,49.259638,-123.242115,,1,,
8594,Thuja plicata,western red cedar,,,Live,,,,,,,,,,Evergreen,,,,GISSTUD1,20200106234051,PLAN,20240420000539,49.259605,-123.241974,,1,,
10537,Thuja plicata ,western red cedar,Y,4296,Live,66,24.2,24.2,1,7.5,7.1,45,2,3,Coniferous,,2021,,,,PLAN,20240420000539,49.259651,-123.252102,,1,1.4,
10407,Thuja plicata ,western red cedar,Y,4886,Live,119,31.6,31.6,1.2,7.8,7.6,30,3,10,Coniferous,,2021,,,,PLAN,20240420000539,49.263142,-123.256543,,1,1.4,119
10124,Thuja plicata ,western red cedar,N,,Live,42,24.6,24.6,8.8,7.3,5.6,30,3,5,Coniferous,,2021,,,,PLAN,20240420000539,49.260059,-123.254723,,1,1.4,
10216,Thuja plicata ,western red cedar,N,,Live,78,30.8,30.8,15.1,7,5.9,50,2,5,Coniferous,,2021,,,,PLAN,20240420000539,49.259984,-123.255474,,1,1.4,
10755,Thuja plicata ,western red cedar,N,,Live,25,11.2,11.2,0.6,4.6,4.1,15,3,3,Coniferous,,2021,,,,PLAN,20240420000539,49.258978,-123.251893,,1,1.4,
10411,Thuja plicata ,western red cedar,N,,Live,84,23.4,23.4,1.9,8.2,8,10,4,10,Coniferous,,2021,,,,PLAN,20240420000539,49.263045,-123.257023,,1,1.4,83.8
10214,Thuja plicata ,western red cedar,N,,Live,53,19.8,19.8,2.5,7.7,6.7,30,3,5,Coniferous,,2021,,,,PLAN,20240420000539,49.260016,-123.255581,,1,1.4,
10222,Thuja plicata ,western red cedar,N,,Live,95,17.2,17.2,6.8,9.2,9.6,20,3,5,Coniferous,,2021,,,,PLAN,20240420000539,49.259902,-123.254989,,1,1.4,
10126,Thuja plicata ,western red cedar,N,,Live,58,30.6,30.6,12.6,7.1,5.7,45,3,5,Coniferous,,2021,,,,PLAN,20240420000539,49.260037,-123.254746,,1,1.4,
12606,Acer circinatum,vine maple,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220920201538,PLAN,20240420000539,49.263259,-123.256227,,1,,
4081,Acer circinatum,vine maple,N,,Live,8,3.038,3.038,0.05,2.3,2.1,45,4,7,Angiosperm,20190301,2019,,PLAN,20190614175910,PLAN,20240420000539,49.26208,-123.252439,,1,1.4,
2254,Acer circinatum,vine maple,N,,Live,12,5.32,5.32,1.1,3.6,2.5,35,2,7,Angiosperm,20190301,2019,,PLAN,20190614175929,PLAN,20240420000539,49.261929,-123.251707,,1,1.4,
4019,Acer circinatum,vine maple,N,,Live,4,3.534,3.534,1.6,9.2,8.7,20,5,7,Angiosperm,20190301,2019,,PLAN,20190614175911,PLAN,20240420000539,49.261768,-123.253205,,1,1.4,
4079,Acer circinatum,vine maple,N,,Live,5,3.4048,3.4048,0.5,2.2,2.3,35,4,7,Angiosperm,20190301,2019,,PLAN,20190614175917,PLAN,20240420000539,49.261999,-123.252366,,1,1.4,
4087,Acer circinatum,vine maple,N,,Live,7,4.0425,4.0425,0.3,3.25,2.9,15,4,7,Angiosperm,20190301,2019,,PLAN,20190614175931,PLAN,20240420000539,49.262082,-123.252613,,1,1.4,
4080,Acer circinatum,vine maple,N,,Live,7,4.305,4.305,0.2,2.33,2.7,45,4,7,Angiosperm,20190301,2019,,PLAN,20190614175919,PLAN,20240420000539,49.262025,-123.252391,,1,1.4,
4018,Acer circinatum,vine maple,N,,Live,6,3.33,3.33,0.55,2.1,2.6,30,4,7,Angiosperm,20190301,2019,,PLAN,20190614175928,PLAN,20240420000539,49.261768,-123.253257,,1,1.4,
3979,Acer circinatum,vine maple,N,,Live,10,5.0735,5.0735,0.9,3.6,2.8,30,2,7,Angiosperm,20190301,2019,,PLAN,20190614175925,PLAN,20240420000539,49.261903,-123.251722,,1,1.4,
4086,Acer circinatum,vine maple,N,,Live,6,3.23,3.23,0.5,3.2,2.9,30,4,7,Angiosperm,20190301,2019,,PLAN,20190614175931,PLAN,20240420000539,49.262066,-123.252608,,1,1.4,
3982,Acer circinatum,vine maple,N,,Live,11,4.116,4.116,1.42,4.3,3.95,25,2,7,Angiosperm,20190301,2019,,PLAN,20190614175931,PLAN,20240420000539,49.261954,-123.251571,,1,1.4,
4085,Acer circinatum,vine maple,N,,Live,8,3.72,3.72,0.5,2.4,2.1,30,5,7,Angiosperm,20190301,2019,,PLAN,20190614175916,PLAN,20240420000539,49.262002,-123.252576,,1,1.4,
4082,Acer circinatum,vine maple,N,,Live,6,2.3075,2.3075,0.8,1.8,1.8,40,4,7,Angiosperm,20190301,2019,,PLAN,20190614175916,PLAN,20240420000539,49.262112,-123.252463,,1,1.4,
2077,Quercus rubra,northern red oak,Y,89,Live,106,23.22,23.22,3.5,21.37,20.98,15,4,9,,20190301,,,PLAN,20190614175928,PLAN,20240420000539,49.268687,-123.255755,,,,
1923,Quercus rubra,northern red oak,Y,5613,Live,101,25,25,4,24.55,21.95,10,4,10,,20190301,,,PLAN,20190614175928,PLAN,20240420000539,49.26322,-123.251764,,,,
2027,Quercus rubra,northern red oak,Y,5895,Live,129,24.8,24.8,4.97,27.73,24.91,20,5,9,,20190301,,,PLAN,20190614175928,PLAN,20240420000539,49.266269,-123.254248,,,,
2112,Quercus rubra,northern red oak,N,,Live,22,12.04,12.04,1.9,8.62,7.28,55,5,9,,20190301,,,PLAN,20190614175928,PLAN,20240420000539,49.267241,-123.255038,,,,
2036,Quercus rubra,northern red oak,N,,Live,48,18.33,18.33,2.6,15.16,14.76,10,5,9,,20190301,,,PLAN,20190614175928,PLAN,20240420000539,49.267107,-123.254468,,,,
2076,Quercus rubra,northern red oak,Y,88,Live,99,23.1,23.1,1.6,19.96,17.86,15,4,9,,20190301,,,PLAN,20190614175928,PLAN,20240420000539,49.26856,-123.255665,,,,
1982,Quercus rubra,northern red oak,Y,7779,Live,109,15.25,15.25,3.21,30.6,19.3,30,4,10,,20190301,,,PLAN,20190614175928,PLAN,20240420000539,49.263703,-123.252134,,,,
2023,Quercus rubra,northern red oak,Y,5889,Live,80,21.62,3.9,3.2,18.76,10.64,45,3,9,,20190301,,,PLAN,20190614175912,PLAN,20240420000539,49.265992,-123.253565,,,,
1933,Quercus rubra,northern red oak,Y,5551,Live,52,23.21,21.01,2.2,21.8,20,20,2,11,,20190301,,,PLAN,20190614175912,PLAN,20240420000539,49.262153,-123.250384,,,,
1956,Quercus rubra,northern red oak,Y,5582,Live,62,17.25,15.85,1.4,15,14.7,20,2,11,,20190301,,,PLAN,20190614175912,PLAN,20240420000539,49.261304,-123.250158,,,,
2030,Quercus rubra,northern red oak,Y,5894,Live,89,25.05,25.05,4.9,25.15,20.85,35,4,9,,20190301,,,PLAN,20190614175913,PLAN,20240420000539,49.266395,-123.254355,,,,
2011,Quercus rubra,northern red oak,Y,5916,Live,86,30.3,30.3,3.5,22.82,14.54,15,4,9,,20190301,,,PLAN,20190614175913,PLAN,20240420000539,49.265371,-123.253046,,,,
1998,Quercus rubra,northern red oak,Y,5913,Live,62,16.1,16.1,4.51,13.8,10.5,40,5,10,,20190301,,,PLAN,20190614175915,PLAN,20240420000539,49.265046,-123.252769,,,,
2028,Quercus rubra,northern red oak,Y,5892,Live,100,26.7,26.7,6.4,28.47,24.29,10,5,9,,20190301,,,PLAN,20190614175915,PLAN,20240420000539,49.266386,-123.25389,,,,
1943,Quercus rubra,northern red oak,N,,Live,44,18.57,16.21,2.36,13.8,13,15,3,11,,20190301,,,PLAN,20190614175916,PLAN,20240420000539,49.262371,-123.251041,,,,
1953,Quercus rubra,northern red oak,Y,5545,Live,54,20.68,18.48,2.2,22,21.5,10,3,11,,20190301,,,PLAN,20190614175916,PLAN,20240420000539,49.261548,-123.24989,,,,
1997,Quercus rubra,northern red oak,N,,Live,23,13.19,13.19,3.19,9.5,8.4,35,4,10,,20190301,,,PLAN,20190614175916,PLAN,20240420000539,49.264547,-123.252829,,,,
2026,Quercus rubra,northern red oak,Y,5890,Live,98,21.28,21.28,4.2,25.97,18.47,20,3,9,,20190301,,,PLAN,20190614175916,PLAN,20240420000539,49.266098,-123.253652,,,,
2024,Quercus rubra,northern red oak,N,,Live,46,19.6,19.6,3.5,15.2,14.7,45,5,9,,20190301,,,PLAN,20190614175916,PLAN,20240420000539,49.265951,-123.253995,,,,
2021,Quercus rubra,northern red oak,Y,5887,Live,116,32.3,32.3,3.5,28.34,18.44,45,3,9,,20190301,,,PLAN,20190614175929,PLAN,20240420000539,49.265727,-123.253332,,,,
2016,Quercus rubra,northern red oak,Y,5888,Live,28,11.6,30.49,2.2,12.31,4.6,10,5,11,,20200301,,,PLAN,20190614175931,PLAN,20240420000539,49.265861,-123.253456,,,,
1999,Quercus rubra,northern red oak,Y,5919,Live,44,19.29,19.29,2.69,20.3,14.3,40,4,9,,20190301,,,PLAN,20190614175928,PLAN,20240420000539,49.26525,-123.25341,,,,
2029,Quercus rubra,northern red oak,Y,5893,Live,98,14.74,14.74,4.9,25.59,19.28,25,4,9,,20190301,,,PLAN,20190614175916,PLAN,20240420000539,49.266516,-123.253979,,,,
1984,Quercus rubra,northern red oak,N,,Live,14,8.9,8.9,1.67,5.8,4.5,5,4,10,,20190301,,,PLAN,20190614175930,PLAN,20240420000539,49.263575,-123.25155,,,,
2067,Quercus rubra,northern red oak,Y,82,Live,96,24.83,24.83,4.22,19.67,18.75,25,3,9,,20190301,,,PLAN,20190614175918,PLAN,20240420000539,49.267842,-123.255068,,,,
3866,Cercidiphyllum japonicum,katsura-tree,N,,Live,9,5,5,1.7,3.7,4,5,4,3,Angiosperm,20200301,2020,,PLAN,20190614175901,PLAN,20240420000539,49.262407,-123.248759,,0,1.4,9.1
4840,Cercidiphyllum japonicum,katsura-tree,N,,Live,23,8.4,8.4,1.1,6.7,5.9,20,4,3,Angiosperm,20200301,2020,,PLAN,20190614175838,PLAN,20240420000539,49.262793,-123.249227,,0,1.4,"15.3,11.5,12.4"
3864,Cercidiphyllum japonicum,katsura-tree,N,,Live,10,6.3,6.3,0.9,3.7,4,15,3,3,Angiosperm,20200301,2020,,PLAN,20190614175901,PLAN,20240420000539,49.262308,-123.24868,,0,1.4,10.4
3295,Cercidiphyllum japonicum,katsura-tree,N,,Live,30,8.8,6.9,1.9,6.2,3.4,30,3,6,Angiosperm,,2022,,PLAN,20190614175811,PLAN,20240420000539,49.264861,-123.247881,,0,1.4,
4844,Cercidiphyllum japonicum,katsura-tree,N,,Live,16,6.7,6.8,1.6,5.3,4.5,20,4,3,Angiosperm,20200301,2020,,PLAN,20190614175838,PLAN,20240420000539,49.262723,-123.249364,,0,1.4,"9.5,10,8.5"
3865,Cercidiphyllum japonicum,katsura-tree,N,,Live,10,6.4,6.4,1.7,3.7,4,15,4,3,Angiosperm,20200301,2020,,PLAN,20190614175901,PLAN,20240420000539,49.262359,-123.248717,,0,1.4,9.5
3296,Cercidiphyllum japonicum,katsura-tree,N,,Live,23,7.2,6,1.2,9.8,3.3,20,3,6,Angiosperm,,2022,,PLAN,20190614175811,PLAN,20240420000539,49.26489,-123.247796,,0,1.4,
4834,Cercidiphyllum japonicum,katsura-tree,N,,Live,24,8,8,1.6,6.6,5.8,10,4,3,Angiosperm,20200301,2020,,PLAN,20190614175838,PLAN,20240420000539,49.262836,-123.249029,,0,1.4,"15.6,7.4,11.7,11"
3041,Cercidiphyllum japonicum,katsura-tree,Y,1776,Live,73,12,12,0.6,14.2,12.8,10,5,11,Angiosperm,20200301,2020,,PLAN,20190614175827,PLAN,20240420000539,49.269607,-123.254021,,0,1.4,"46,45,35"
5155,Pinus thunbergii,black pine,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20240420000539,49.26886,-123.256708,,,,
8400,Koelreuteria paniculata,goldenrain-tree,N,,Live,19,5.2,5.2,0.8,5.4,4.7,15,5,1,Angiosperm,,2022,,GISSTUD1,20200106230840,PLAN,20240420000539,49.261676,-123.246165,,0,1.4,
8392,Koelreuteria paniculata,goldenrain-tree,N,,Live,19,4,4,1.2,5.2,3.9,15,5,1,Angiosperm,,2022,,GISSTUD1,20200106230641,PLAN,20240420000539,49.261488,-123.246693,,0,1.4,"13.5,14"
8401,Koelreuteria paniculata,goldenrain-tree,N,,Live,25,6.7,6.4,0.8,7.5,5.2,15,5,1,Angiosperm,,2022,lifting bark,GISSTUD1,20200106230841,PLAN,20240420000539,49.261754,-123.24594,,0,1.4,
8742,Koelreuteria paniculata,goldenrain-tree,N,,Live,22,6.8,6.8,1.4,6.35,5.9,10,4,1,Angiosperm,,2022,litter in understory,GISSTUD1,20200106230631,PLAN,20240420000539,49.261461,-123.246833,,0,1.4,
9986,Cunninghamia lanceolata ,Chinese-fir,Y,4797,,,,,,,,,,,,,,,,,PLAN,20240420000539,49.265718,-123.256875,,,,
10160,Cunninghamia lanceolata,Chinese-fir,N,,Live,5,5.7,5.7,0.7,6,5.1,35,3,4,Coniferous,,2021,"49.2618504, -123.2553111",,,PLAN,20240420000539,49.261853,-123.255271,,0,1.4,
10159,Cunninghamia lanceolata,Chinese-fir,Y,4101,Live,18,16.3,16.3,0.6,6.9,5.9,55,3,8,Coniferous,,2021,,,,PLAN,20240420000539,49.26186,-123.255235,,0,1.4,
8384,Pinus nigra,black pine,N,,Live,36,8.4,8.4,1.3,8.5,8,70,4,10,Coniferous,,2022,,GISSTUD1,20200106220739,PLAN,20240420000539,49.268537,-123.250543,,0,1.4,
6502,Pinus nigra,black pine,N,,Live,42,19,19,3.8,8.9,5.69,80,2,4,Coniferous,,2022,,PLAN,20190614175850,PLAN,20240420000539,49.263764,-123.246698,,0,1.4,41.8
8385,Pinus nigra,black pine,N,,Live,43,10.2,10.2,1.5,8.5,7.8,75,3,10,Coniferous,,2022,,GISSTUD1,20200106220739,PLAN,20240420000539,49.268609,-123.250468,,0,1.4,
3317,Pinus nigra,black pine,,,,,,,,,,,,,,,,,PLAN,20190614175811,PLAN,20240420000539,49.265319,-123.248198,,,,
6957,Pinus nigra,black pine,Y,2980,,,,,,,,,,,,,,,GISSTUD1,20200106232033,PLAN,20240420000539,49.264787,-123.246125,,,,
6960,Pinus nigra,black pine,Y,2983,,,,,,,,,,,,,,,GISSTUD1,20200106232040,PLAN,20240420000539,49.264872,-123.246107,,,,
2825,Cryptomeria japonica,Japanese-cedar,,,,,,,,,,,,,,,,,PLAN,20190614175846,PLAN,20240420000539,49.264869,-123.254437,,,,
2840,Cryptomeria japonica,Japanese-cedar,,,,,,,,,,,,,,,,,PLAN,20190614175846,PLAN,20240420000539,49.265066,-123.254549,,,,
2841,Cryptomeria japonica,Japanese-cedar,,,,,,,,,,,,,,,,,PLAN,20190614175846,PLAN,20240420000539,49.264902,-123.254408,,,,
