ADD_UID,UNIT_DESIGNATOR,UNIT_NUMBER_PREFIX,UNIT_NUMBER,UNIT_NUMBER_SUFFIX,SITE_NAME,SUPER_FULL_SITE_DESCRIPTOR,CIVIC_NUMBER,CIVIC_NUMBER_SUFFIX,STREET_NAME,STREET_TYPE,IS_STREET_TYPE_PREFIX,STREET_DIRECTION,IS_STREET_DIRECTION_PREFIX,LOCALITY,LOCALITY_DESCRIPTOR,POSTAL_CODE,PROVINCE_CODE,STATUS,IS_OFFICIAL_ADDRESS,IS_PRIMARY,BLDG_UID,ADDRESS_DESCRIPTOR,SITE_POINT_DESCRIPTOR,FOOTPRINT_DESCRIPTOR,FOOTPRINT_ID,IS_NON_CIVIC_ADDRESS,NARRITIVE_LOCATION,IS_MAILING_ADDRESS,MAIL_PROVIDER,IS_ANNUNCIATOR,NUM_OF_UNITS,NEIGHBOURHOOD,ADDRESS_NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARENT_UID,FULL_ADDRESS,LAT,LONG
VAD10760,,,,,Acadia Park Residence - Fairview Place (5505),Acadia Park Residence - Fairview Place -- Acadia Park & Fairview Crescent Residence,5505,,Fairview,Place,0,,0,Vancouver,Municipality,V6T 2E2,BC,Current,1,0,VBL10437,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721194324,VAD10992,5505 Fairview Place,-123.236672,49.263264
VAD10736,,,,,Acadia Park Residence - Fairview Place (5609),Acadia Park Residence - Fairview Place -- Acadia Park & Fairview Crescent Residence,5609,,Fairview,Place,0,,0,Vancouver,Municipality,V6T 2E2,BC,Current,1,0,VBL10437,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721194327,VAD10992,5609 Fairview Place,-123.236931,49.263185
VAD10758,,,,,Acadia Park Residence - Fairview Place (5605),Acadia Park Residence - Fairview Place -- Acadia Park & Fairview Crescent Residence,5605,,Fairview,Place,0,,0,Vancouver,Municipality,V6T 2E2,BC,Current,1,0,VBL10437,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721194326,VAD10992,5605 Fairview Place,-123.236825,49.263214
VAD10756,,,,,Acadia Park Townhouses Melfa Lane (2635),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2635,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191640,VAD11160,2635 Melfa Lane,-123.236785,49.263487
VAD10768,,,,,Acadia Park Townhouses Melfa Lane (2622),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2622,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191528,VAD11160,2622 Melfa Lane,-123.236776,49.263907
VAD10769,,,,,Acadia Park Townhouses Melfa Lane (2631),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2631,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191619,VAD11160,2631 Melfa Lane,-123.236783,49.263618
VAD10832,,,,,Acadia Park Townhouses Melfa Lane (2513),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2513,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191829,VAD11160,2513 Melfa Lane,-123.237684,49.264777
VAD10834,,,,,Acadia Park Townhouses Melfa Lane (2634),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2634,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191634,VAD11160,2634 Melfa Lane,-123.236347,49.263651
VAD10836,,,,,Acadia Park Townhouses Melfa Lane (2611),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2611,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191426,VAD11160,2611 Melfa Lane,-123.237031,49.263976
VAD10855,,,,,Acadia Park Townhouses Melfa Lane (2514),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2514,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191835,VAD11160,2514 Melfa Lane,-123.237682,49.264988
VAD10856,,,,,Acadia Park Townhouses Melfa Lane (2612),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2612,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191433,VAD11160,2612 Melfa Lane,-123.236795,49.264196
VAD10909,,,,,Acadia Park Townhouses Melfa Lane (2508),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2508,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191803,VAD11160,2508 Melfa Lane,-123.237679,49.265149
VAD10910,,,,,Acadia Park Townhouses Melfa Lane (2636),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2636,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191647,VAD11160,2636 Melfa Lane,-123.236507,49.263604
VAD10763,,,,,Acadia Park Residence - Fairview Place (5503),Acadia Park Residence - Fairview Place -- Acadia Park & Fairview Crescent Residence,5503,,Fairview,Place,0,,0,Vancouver,Municipality,V6T 2E2,BC,Current,1,0,VBL10437,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721194323,VAD10992,5503 Fairview Place,-123.236609,49.263285
VAD10846,,,,,Acadia Park Residence - Fairview Place (5607),Acadia Park Residence - Fairview Place -- Acadia Park & Fairview Crescent Residence,5607,,Fairview,Place,0,,0,Vancouver,Municipality,V6T 2E2,BC,Current,1,0,VBL10437,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721194327,VAD10992,5607 Fairview Place,-123.236886,49.263193
VAD10912,,,,,Acadia Park Townhouses Melfa Lane (2515),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2515,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191839,VAD11160,2515 Melfa Lane,-123.237641,49.264754
VAD10918,,,,,Acadia Park Townhouses Melfa Lane (2616),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2616,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191453,VAD11160,2616 Melfa Lane,-123.236779,49.26406
VAD10919,,,,,Acadia Park Townhouses Melfa Lane (2642),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2642,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191720,VAD11160,2642 Melfa Lane,-123.236324,49.263382
VAD10921,,,,,Acadia Park Townhouses Melfa Lane (2503),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2503,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191735,VAD11160,2503 Melfa Lane,-123.237858,49.264937
VAD10922,,,,,Acadia Park Townhouses Melfa Lane (2629),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2629,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191610,VAD11160,2629 Melfa Lane,-123.236818,49.263645
VAD10925,,,,,Acadia Park Townhouses Melfa Lane (2618),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2618,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191504,VAD11160,2618 Melfa Lane,-123.236655,49.264026
VAD10930,,,,,Acadia Park Townhouses Melfa Lane (2624),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2624,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191543,VAD11160,2624 Melfa Lane,-123.236709,49.263826
VAD10937,,,,,Acadia Park Townhouses Melfa Lane (2602),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2602,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191340,VAD11160,2602 Melfa Lane,-123.23718,49.264522
VAD10941,,,,,Acadia Park Townhouses Melfa Lane (2520),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2520,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191910,VAD11160,2520 Melfa Lane,-123.237394,49.264834
VAD10943,,,,,Acadia Park Townhouses Melfa Lane (2604),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2604,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191350,VAD11160,2604 Melfa Lane,-123.237149,49.264486
VAD10944,,,,,Acadia Park Townhouses Melfa Lane (2614),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2614,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191443,VAD11160,2614 Melfa Lane,-123.236809,49.264098
VAD10948,,,,,Acadia Park Townhouses Melfa Lane (2504),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2504,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191740,VAD11160,2504 Melfa Lane,-123.23773,49.265214
VAD10952,,,,,Acadia Park Townhouses Melfa Lane (2505),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2505,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191745,VAD11160,2505 Melfa Lane,-123.237832,49.264899
VAD10956,,,,,Acadia Park Townhouses Melfa Lane (2623),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2623,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191533,VAD11160,2623 Melfa Lane,-123.236866,49.263769
VAD10960,,,,,Acadia Park Townhouses Melfa Lane (2512),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2512,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191823,VAD11160,2512 Melfa Lane,-123.237705,49.265094
VAD10972,,,,,Acadia Park Townhouses Melfa Lane (2600),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2600,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191920,VAD11160,2600 Melfa Lane,-123.237156,49.264612
VAD10982,,,,,Acadia Park Townhouses Melfa Lane (2510),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2510,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191813,VAD11160,2510 Melfa Lane,-123.237549,49.265108
VAD10990,,,,,Acadia Park Townhouses Melfa Lane (2633),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2633,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191630,VAD11160,2633 Melfa Lane,-123.236751,49.263576
VAD11001,,,,,Acadia Park Townhouses Melfa Lane (2501),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2501,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191725,VAD11160,2501 Melfa Lane,-123.237966,49.264982
VAD11003,,,,,Acadia Park Townhouses Melfa Lane (2639),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2639,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191703,VAD11160,2639 Melfa Lane,-123.236526,49.263338
VAD10497,,,,,Acadia Park Residence - Montgomery Place (5608),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5608,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5608 Montgomery Place,-123.238349,49.264813
VAD10502,,,,,Acadia Park Residence - Montgomery Place (5604),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5604,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5604 Montgomery Place,-123.238252,49.264869
VAD10507,,,,,Acadia Park Residence - Montgomery Place (5618),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5618,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5618 Montgomery Place,-123.238591,49.264689
VAD10572,,,,,Acadia Park Residence - Montgomery Place (5505),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5505,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5505 Montgomery Place,-123.238031,49.265193
VAD10576,,,,,Acadia Park Residence - Montgomery Place (5613),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5613,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201744,VAD10986,5613 Montgomery Place,-123.238691,49.265005
VAD10594,,,,,Acadia Park Residence - Montgomery Place (5617),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5617,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5617 Montgomery Place,-123.238675,49.26488
VAD10684,,,,,Acadia Park Residence - Montgomery Place (5603),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5603,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201744,VAD10986,5603 Montgomery Place,-123.238279,49.265013
VAD10688,,,,,Acadia Park Residence - Montgomery Place (5607),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5607,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201744,VAD10986,5607 Montgomery Place,-123.238442,49.265093
VAD10690,,,,,Acadia Park Residence - Montgomery Place (5624),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5624,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5624 Montgomery Place,-123.238701,49.264556
VAD11015,,,,,Acadia Park Townhouses Melfa Lane (2518),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2518,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191906,VAD11160,2518 Melfa Lane,-123.23752,49.264843
VAD11018,,,,,Acadia Park Townhouses Melfa Lane (2509),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2509,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191808,VAD11160,2509 Melfa Lane,-123.237759,49.264837
VAD11021,,,,,Acadia Park Townhouses Melfa Lane (2615),Acadia Park Townhouses Melfa Lane -- Acadia Park & Fairview Crescent Residence,2615,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,VBL10258,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721191448,VAD11160,2615 Melfa Lane,-123.236973,49.263904
VAD10691,,,,,Acadia Park Residence - Montgomery Place (5642),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5642,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5642 Montgomery Place,-123.239268,49.264491
VAD10702,,,,,Acadia Park Residence - Montgomery Place (5605),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5605,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5605 Montgomery Place,-123.23841,49.265019
VAD10716,,,,,Acadia Park Residence - Montgomery Place (5602),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5602,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5602 Montgomery Place,-123.23821,49.264896
VAD10719,,,,,Acadia Park Residence - Montgomery Place (5503),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5503,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5503 Montgomery Place,-123.237973,49.265211
VAD10721,,,,,Acadia Park Residence - Montgomery Place (5620),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5620,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5620 Montgomery Place,-123.238508,49.264618
VAD10727,,,,,Acadia Park Residence - Montgomery Place (5627),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5627,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201744,VAD10986,5627 Montgomery Place,-123.23911,49.264828
VAD10738,,,,,Acadia Park Residence - Montgomery Place (5636),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5636,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201744,VAD10986,5636 Montgomery Place,-123.239153,49.264561
VAD10757,,,,,Acadia Park Residence - Montgomery Place (5611),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5611,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201744,VAD10986,5611 Montgomery Place,-123.238563,49.265008
VAD10762,,,,,Acadia Park Residence - Montgomery Place (5622),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5622,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201744,VAD10986,5622 Montgomery Place,-123.238585,49.264556
VAD10843,,,,,Acadia Park Residence - Montgomery Place (5625),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5625,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5625 Montgomery Place,-123.239053,49.264847
VAD10857,,,,,Acadia Park Residence - Montgomery Place (5509),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5509,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5509 Montgomery Place,-123.238076,49.265137
VAD10911,,,,,Acadia Park Residence - Montgomery Place (5630),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5630,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5630 Montgomery Place,-123.239002,49.264629
VAD10913,,,,,Acadia Park Residence - Montgomery Place (5612),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5612,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201744,VAD10986,5612 Montgomery Place,-123.238442,49.264763
VAD10920,,,,,Acadia Park Residence - Montgomery Place (5606),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5606,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201745,VAD10986,5606 Montgomery Place,-123.238314,49.264848
VAD10927,,,,,Acadia Park Residence - Montgomery Place (5638),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5638,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201744,VAD10986,5638 Montgomery Place,-123.239195,49.264535
VAD10928,,,,,Acadia Park Residence - Montgomery Place (5631),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5631,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201744,VAD10986,5631 Montgomery Place,-123.239151,49.264771
VAD10933,,,,,Acadia Park Residence - Montgomery Place (5621),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5621,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201744,VAD10986,5621 Montgomery Place,-123.238947,49.264829
VAD10936,,,,,Acadia Park Residence - Montgomery Place (5628),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5628,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721201744,VAD10986,5628 Montgomery Place,-123.23883,49.26447
